cage12,6471.9
cfd2,4559.16
cit-HepPh,1710.03
conf6_0-8x8-20,5360.44
debr,11408.7
e40r5000,1596.4
email-EuAll,3785.68
engine,8448.11
fidap011,3137.77
fidapm11,1974.16
fidapm37,2231.63
m133-b3,3722.51
m14b,8304.62
mc2depi,8480.48
s3dkq4m2,6474.03
s3dkt3m2,5476.61
ship_003,6559.45
soc-Epinions1,2404.88
soc-sign-Slashdot081106,2972.45
thermomech_dK,12014.7
torso2,4434.84
web-NotreDame,7033.1
webbase-1M,17455.7
