cage12,6755.89
cfd2,4941.11
cit-HepPh,2067.6
conf6_0-8x8-20,5560.21
debr,11918.9
e40r5000,1623.12
email-EuAll,4019.64
engine,7935.82
fidap011,3194.75
fidapm11,1910.08
fidapm37,2295.55
m133-b3,4269.22
m14b,8809.43
mc2depi,9464.55
s3dkq4m2,6842.44
s3dkt3m2,5440.27
ship_003,6516.23
soc-Epinions1,2348.12
soc-sign-Slashdot081106,2500.19
thermomech_dK,11796.0
torso2,3556.5
web-NotreDame,6753.27
webbase-1M,16817.0
